"","Year","C1","C2","C3","C4","C5"
"638",2610,0.225791133740038,0.194514052415999,0.25858308231007,0.265320369689514,0.055791361844386
"639",2611,0.225810449577912,0.194522018728017,0.258557023671069,0.265315869322658,0.0557946387003503
"640",2612,0.225829595242144,0.194530076074176,0.258531254829081,0.265311197027771,0.055797876826835
"641",2613,0.225848570911581,0.194538221973108,0.2585057744324,0.265306356437606,0.0558010762453116
"642",2614,0.22586737678478,0.194546453970902,0.258480581114204,0.265301351146025,0.0558042369840955
"643",2615,0.22588601307966,0.194554769641001,0.258455673492955,0.265296184708184,0.0558073590782076
"644",2616,0.225904480033167,0.194563166584084,0.258431050172803,0.265290860640715,0.0558104425692378
"645",2617,0.22592277790094,0.194571642427961,0.258406709743984,0.265285382421911,0.0558134875052105
"646",2618,0.225940906956978,0.194580194827453,0.258382650783212,0.265279753491913,0.055816493940451
"647",2619,0.225958867493307,0.194588821464279,0.258358871854068,0.265273977252898,0.0558194619354542
"648",2620,0.22597665981966,0.194597520046939,0.258335371507384,0.26526805706927,0.0558223915567543
"649",2621,0.225994284263145,0.194606288310591,0.258312148281624,0.265261996267851,0.0558252828767965
"650",2622,0.226011741167933,0.194615124016934,0.258289200703259,0.265255798138072,0.0558281359738097
"651",2623,0.226029030894932,0.194624024954081,0.25826652728714,0.265249465932173,0.0558309509316815
"652",2624,0.226046153821476,0.194632988936439,0.258244126536863,0.265243002865395,0.0558337278398339
"653",2625,0.226063110341013,0.194642013804581,0.258221996945134,0.265236412116178,0.0558364667931012
"654",2626,0.226079900862794,0.194651097425117,0.258200136994129,0.265229696826359,0.0558391678916092
"655",2627,0.226096525811563,0.194660237690567,0.258178545155846,0.265222860101375,0.0558418312406552
"656",2628,0.226112985627262,0.194669432519232,0.258157219892457,0.265215905010464,0.055844456950591
"657",2629,0.226129280764721,0.19467867985506,0.258136159656656,0.265208834586864,0.0558470451367056
"658",2630,0.226145411693363,0.194687977667514,0.258115362891998,0.265201651828021,0.0558495959191109
"659",2631,0.226161378896912,0.194697323951435,0.258094828033241,0.265194359695792,0.0558521094226276
"660",2632,0.226177182873093,0.194706716726913,0.258074553506678,0.265186961116649,0.0558545857766737
"661",2633,0.226192824133351,0.194716154039144,0.258054537730467,0.265179458981892,0.0558570251151532
"662",2634,0.226208303202556,0.194725633958293,0.258034779114958,0.265171856147852,0.0558594275763475
"663",2635,0.226223620618724,0.194735154579359,0.258015276063016,0.265164155436101,0.0558617933028068
"664",2636,0.226238776932734,0.194744714022029,0.257996026970337,0.265156359633664,0.0558641224412445
"665",2637,0.226253772708048,0.19475431043054,0.257977030225762,0.265148471493226,0.0558664151424313
"666",2638,0.226268608520437,0.194763941973538,0.25795828421159,0.26514049373335,0.0558686715610921
"667",2639,0.226283284957709,0.19477360684393,0.257939787303881,0.265132429038684,0.0558708918558035
"668",2640,0.226297802619435,0.194783303258744,0.25792153787276,0.265124280060176,0.0558730761888924
"669",2641,0.226312162116683,0.194793029458983,0.257903534282715,0.265116049415289,0.0558752247263371
"670",2642,0.226326364071756,0.194802783709476,0.257885774892891,0.265107739688215,0.0558773376376683
"671",2643,0.226340409117927,0.194812564298735,0.257868258057382,0.265099353430092,0.0558794150958723
"672",2644,0.226354297899177,0.194822369538802,0.257850982125515,0.265090893159218,0.0558814572772956
"673",2645,0.226368031069946,0.194832197765108,0.257833945442135,0.265082361361268,0.0558834643615501
"674",2646,0.226381609294872,0.194842047336316,0.257817146347885,0.265073760489515,0.0558854365314199
"675",2647,0.226395033248542,0.194851916634174,0.257800583179481,0.26506509296504,0.05588737397277
"676",2648,0.226408303615246,0.194861804063366,0.25778425426998,0.265056361176961,0.0558892768744552
"677",2649,0.226421421088726,0.194871708051356,0.257768157949053,0.265047567482642,0.0558911454282308
"678",2650,0.226434386371938,0.194881627048242,0.257752292543246,0.265038714207916,0.0558929798286649
"679",2651,0.226447200176808,0.194891559526598,0.257736656376243,0.265029803647308,0.055894780273051
"680",2652,0.226459863223995,0.19490150398132,0.257721247769119,0.26502083806425,0.0558965469613228
"681",2653,0.226472376242658,0.194911458929478,0.257706065040598,0.265011819691303,0.0558982800959697
"682",2654,0.226484739970218,0.194921422910158,0.257691106507299,0.265002750730379,0.0558999798819532
"683",2655,0.226496955152134,0.194931394484305,0.257676370483984,0.264993633352959,0.0559016465266253
"684",2656,0.226509022541671,0.194941372234573,0.257661855283799,0.264984469700317,0.0559032802396475
"685",2657,0.22652094289968,0.194951354765162,0.257647559218514,0.264975261883741,0.055904881232911
"686",2658,0.226532716994368,0.194961340701671,0.257633480598758,0.264966011984752,0.0559064497204583
"687",2659,0.226544345601089,0.194971328690933,0.257619617734251,0.264956722055329,0.0559079859184056
"688",2660,0.226555829502115,0.194981317400862,0.257605968934034,0.264947394118129,0.055909490044867
"689",2661,0.226567169486433,0.194991305520298,0.257592532506689,0.264938030166708,0.0559109623198789
"690",2662,0.226578366349524,0.195001291758844,0.257579306760568,0.264928632165746,0.0559124029653261
"691",2663,0.226589420893157,0.195011274846712,0.257566290004004,0.264919202051265,0.0559138122048694
"692",2664,0.226600333925185,0.195021253534565,0.25755348054553,0.264909741730855,0.055915190263873
"693",2665,0.226611106259333,0.195031226593356,0.25754087669409,0.264900253083893,0.0559165373693343
"694",2666,0.226621738715005,0.195041192814174,0.257528476759247,0.264890737961768,0.0559178537498143
"695",2667,0.226632232117077,0.19505115100808,0.257516279051384,0.264881198188097,0.0559191396353689
"696",2668,0.226642587295703,0.195061100005954,0.257504281881914,0.264871635558955,0.0559203952574813
"697",2669,0.226652805086122,0.195071038658331,0.257492483563469,0.264862051843091,0.0559216208489956
"698",2670,0.226662886328462,0.195080965835245,0.2574808824101,0.264852448782149,0.0559228166440517
"699",2671,0.226672831867553,0.195090880426069,0.257469476737471,0.264842828090895,0.0559239828780204
"700",2672,0.22668264255274,0.195100781339356,0.25745826486304,0.264833191457431,0.0559251197874403
"701",2673,0.226692319237695,0.195110667502681,0.257447245106253,0.264823540543422,0.0559262276099556
"702",2674,0.226701862780238,0.195120537862481,0.257436415788722,0.264813876984313,0.0559273065842543
"703",2675,0.226711274042154,0.195130391383893,0.257425775234402,0.26480420238955,0.0559283569500083
"704",2676,0.226720553889017,0.1951402270506,0.257415321769775,0.264794518342801,0.0559293789478136
"705",2677,0.226729703190013,0.19515004386467,0.257405053724014,0.264784826402178,0.0559303728191322
"706",2678,0.226738722817767,0.195159840846395,0.25739496942916,0.264775128100451,0.0559313388062344
"707",2679,0.226747613648174,0.195169617034135,0.257385067220285,0.264765424945271,0.0559322771521425
"708",2680,0.226756376560229,0.195179371484157,0.257375345435658,0.264755718419389,0.055933188100575
"709",2681,0.226765012435858,0.195189103270479,0.257365802416907,0.264746009980872,0.0559340718958923
"710",2682,0.226773522159759,0.195198811484707,0.257356436509173,0.264736301063325,0.0559349287830425
"711",2683,0.226781906619239,0.195208495235883,0.257347246061273,0.264726593076104,0.0559357590075091
"712",2684,0.226790166704049,0.195218153650323,0.257338229425843,0.264716887404535,0.0559365628152588
"713",2685,0.226798303306234,0.195227785871457,0.257329384959495,0.264707185410131,0.0559373404526907
"714",2686,0.226806317319975,0.195237391059676,0.257320711022962,0.264697488430809,0.055938092166586
"715",2687,0.226814209641434,0.195246968392174,0.257312205981238,0.264687797781103,0.0559388182040587
"716",2688,0.226821981168606,0.195256517062786,0.257303868203726,0.264678114752382,0.0559395188125078
"717",2689,0.226829632801169,0.195266036281838,0.257295696064371,0.264668440613061,0.0559401942395691
"718",2690,0.226837165440339,0.195275525275985,0.257287687941796,0.264658776608819,0.0559408447330688
"719",2691,0.226844579988724,0.195284983288057,0.257279842219438,0.264649123962811,0.055941470540978
"720",2692,0.226851877350183,0.195294409576903,0.257272157285677,0.264639483875878,0.0559420719113672
"721",2693,0.226859058429684,0.195303803417235,0.257264631533963,0.264629857526764,0.0559426490923625
"722",2694,0.226866124133169,0.195313164099474,0.25725726336294,0.264620246072322,0.0559432023321023
"723",2695,0.226873075367417,0.195322490929592,0.257250051176572,0.264610650647732,0.0559437318786944
"724",2696,0.226879913039909,0.195331783228962,0.257242993384259,0.264601072366703,0.0559442379801746
"725",2697,0.226886638058696,0.1953410403342,0.257236088400955,0.264591512321691,0.0559447208844657
"726",2698,0.226893251332271,0.195350261597014,0.257229334647286,0.264581971584099,0.0559451808393374
"727",2699,0.226899753769442,0.195359446384047,0.257222730549657,0.264572451204494,0.0559456180923666
"728",2700,0.226906146279202,0.195368594076731,0.257216274540367,0.264562952212809,0.055946032890899
"729",2701,0.22691242977061,0.195377704071127,0.257209965057711,0.264553475618548,0.0559464254820116
"730",2702,0.226918605152665,0.195386775777779,0.257203800546089,0.264544022411,0.0559467961124746
"731",2703,0.22692467333419,0.195395808621559,0.257197779456107,0.264534593559435,0.0559471450287161
"732",2704,0.226930635223713,0.195404802041519,0.257191900244676,0.264525190013314,0.0559474724767858
"733",2705,0.226936491729349,0.195413755490737,0.257186161375111,0.264515812702491,0.0559477787023202
"734",2706,0.226942243758686,0.195422668436171,0.257180561317226,0.264506462537416,0.0559480639505085
"735",2707,0.226947892218677,0.195431540358508,0.257175098547426,0.264497140409337,0.055948328466059
"736",2708,0.226953438015526,0.195440370752014,0.2571697715488,0.264487847190502,0.0559485724931661
"737",2709,0.22695888205458,0.195449159124388,0.257164578811207,0.264478583734355,0.0559487962754788
