"","Year","C1","C2","C3","C4","C5"
"130",2101,0.154242956811572,0.116104742916208,0.117576324512234,0.225955162932265,0.386120812827721
"131",2102,0.154065780045861,0.116284894698323,0.117852603484974,0.226121987560384,0.38567473421046
"132",2103,0.153889420702629,0.116461573712295,0.118128566348519,0.226290439097562,0.385230000138996
"133",2104,0.153713876860577,0.11663482349696,0.118404179437002,0.226460509517379,0.384786610688083
"134",2105,0.153539146604218,0.116804687120313,0.118679409805278,0.226632190553446,0.384344565916747
"135",2106,0.153365228023442,0.116971207184469,0.118954225218295,0.226805473705939,0.383903865867856
"136",2107,0.153192119213091,0.117134425830563,0.119228594140607,0.226980350248028,0.383464510567713
"137",2108,0.153019818272546,0.117294384743595,0.119502485726019,0.227156811232199,0.383026500025642
"138",2109,0.152848323305327,0.117451125157223,0.119775869807368,0.227334847496471,0.382589834233611
"139",2110,0.152677632418707,0.117604687858505,0.120048716886428,0.227514449670515,0.382154513165847
"140",2111,0.152507743723326,0.11775511319258,0.12032099812395,0.227695608181667,0.381720536778477
"141",2112,0.152338655332838,0.117902441067304,0.120592685329834,0.227878313260846,0.381287905009179
"142",2113,0.152170365363543,0.118046710957834,0.120863750953413,0.228062554948372,0.38085661777684
"143",2114,0.152002871934053,0.118187961911154,0.121134168073879,0.228248323099686,0.380426674981229
"144",2115,0.151836173164954,0.118326232550562,0.12140391039082,0.228435607390978,0.379998076502687
"145",2116,0.151670267178485,0.118461561080097,0.121672952214882,0.228624397324716,0.379570822201821
"146",2117,0.151505152098223,0.118593985288922,0.121941268458554,0.228814682235089,0.379144911919213
"147",2118,0.151340826048782,0.11872354255566,0.122208834627071,0.229006451293348,0.378720345475139
"148",2119,0.151177287155523,0.118850269852676,0.12247562680943,0.229199693513069,0.378297122669302
"149",2120,0.151014533544265,0.118974203750319,0.122741621669527,0.229394397755318,0.377875243280571
"150",2121,0.150852563341019,0.119095380421112,0.123006796437406,0.22959055273373,0.377454707066734
"151",2122,0.150691374671716,0.119213835643896,0.123271128900623,0.229788147019504,0.377035513764261
"152",2123,0.150530965661956,0.119329604807937,0.123534597395718,0.229987169046312,0.376617663088078
"153",2124,0.150371334436765,0.119442722916971,0.123797180799803,0.230187607115118,0.376201154731345
"154",2125,0.150212479120348,0.119553224593223,0.124058858522253,0.230389449398922,0.375785988365254
"155",2126,0.150054397835871,0.119661144081371,0.12431961049651,0.230592683947418,0.37537216363883
"156",2127,0.149897088705233,0.119766515252468,0.124579417171989,0.23079729869157,0.374959680178741
"157",2128,0.149740549848855,0.119869371607825,0.124838259506091,0.231003281448111,0.374548537589119
"158",2129,0.149584779385479,0.119969746282846,0.125096118956322,0.23121061992396,0.374138735451393
"159",2130,0.149429775431968,0.120067672050827,0.125352977472512,0.231419301720568,0.373730273324126
"160",2131,0.149275536103117,0.120163181326712,0.125608817489133,0.231629314338176,0.373323150742864
"161",2132,0.149122059511475,0.120256306170803,0.125863621917722,0.231840645180012,0.372917367219989
"162",2133,0.148969343767169,0.120347078292438,0.1261173741394,0.232053281556402,0.372512922244592
"163",2134,0.148817386977739,0.120435529053623,0.12637005799749,0.232267210688812,0.372109815282337
"164",2135,0.148666187247976,0.120521689472627,0.126621657790232,0.232482419713818,0.371708045775348
"165",2136,0.148515742679771,0.120605590227539,0.126872158263586,0.232698895687007,0.371307613142098
"166",2137,0.14836605137197,0.120687261659784,0.127121544604142,0.232916625586802,0.370908516777304
"167",2138,0.148217111420233,0.120766733777603,0.127369802432112,0.233135596318219,0.370510756051834
"168",2139,0.148068920916903,0.120844036259493,0.127616917794422,0.233355794716564,0.370114330312618
"169",2140,0.14792147795088,0.120919198457618,0.127862877157883,0.23357720755105,0.369719238882569
"170",2141,0.1477747806075,0.12099224940117,0.128107667402469,0.233799821528355,0.369325481060507
"171",2142,0.14762882696842,0.121063217799705,0.128351275814664,0.234023623296115,0.368933056121097
"172",2143,0.147483615111512,0.12113213204644,0.128593690080913,0.234248599446348,0.368541963314788
"173",2144,0.147339143110761,0.12119902022151,0.128834898281152,0.23447473651882,0.368152201867758
"174",2145,0.147195409036166,0.121263910095201,0.129074888882418,0.234702021004342,0.367763770981874
"175",2146,0.147052410953653,0.121326829131134,0.129313650732557,0.234930439348009,0.367376669834648
"176",2147,0.146910146924985,0.121387804489429,0.129551173054002,0.23515997795238,0.366990897579206
"177",2148,0.146768615007684,0.121446863029826,0.12978744543764,0.235390623180591,0.36660645334426
"178",2149,0.146627813254958,0.121504031314776,0.130022457836759,0.235622361359416,0.366223336234092
"179",2150,0.146487739715628,0.121559335612499,0.130256200561076,0.235855178782266,0.365841545328532
"180",2151,0.146348392434065,0.12161280190001,0.13048866427084,0.23608906171213,0.365461079682957
"181",2152,0.146209769450127,0.12166445586611,0.130719839971022,0.23632399638446,0.365081938328282
"182",2153,0.146071868799107,0.121714322914353,0.130949719005572,0.236559969010002,0.364704120270966
"183",2154,0.145934688511683,0.121762428165969,0.131178293051758,0.23679696577757,0.364327624493021
"184",2155,0.145798226613866,0.121808796462769,0.131405554114584,0.237034972856762,0.36395244995202
"185",2156,0.145662481126964,0.12185345237001,0.131631494521273,0.237273976400631,0.363578595581122
"186",2157,0.145527450067542,0.121896420179237,0.131856106915832,0.237513962548297,0.363206060289093
"187",2158,0.145393131447389,0.121937723911086,0.132079384253684,0.237754917427506,0.362834842960335
"188",2159,0.145259523273489,0.12197738731807,0.13230131979638,0.237996827157144,0.362464942454918
"189",2160,0.145126623547993,0.122015433887322,0.132521907106369,0.238239677849694,0.362096357608624
"190",2161,0.144994430268203,0.12205188684332,0.132741140041851,0.238483455613644,0.361729087232983
"191",2162,0.14486294142655,0.122086769150578,0.132959012751692,0.238728146555855,0.361363130115326
"192",2163,0.144732155010582,0.122120103516309,0.13317551967041,0.238973736783865,0.360998485018835
"193",2164,0.144602069002951,0.122151912393065,0.133390655513225,0.239220212408159,0.360635150682601
"194",2165,0.144472681381411,0.122182217981339,0.133604415271183,0.239467559544385,0.360273125821684
"195",2166,0.14434399011881,0.122211042232155,0.133816794206336,0.239715764315524,0.359912409127176
"196",2167,0.144215993183094,0.122238406849613,0.134027787846998,0.239964812854021,0.359552999266275
"197",2168,0.144088688537307,0.122264333293426,0.134237391983054,0.24021469130386,0.359194894882354
"198",2169,0.143962074139598,0.122288842781415,0.134445602661345,0.240465385822605,0.358838094595038
"199",2170,0.143836147943232,0.122311956291988,0.134652416181101,0.240716882583393,0.358482597000288
"200",2171,0.143710907896601,0.122333694566588,0.134857829089451,0.240969167776881,0.35812840067048
"201",2172,0.143586351943241,0.122354078112119,0.135061838176984,0.241222227613157,0.3577755041545
"202",2173,0.143462478021846,0.122373127203346,0.135264440473375,0.241476048323607,0.357423905977828
"203",2174,0.143339284066296,0.122390861885264,0.135465633243065,0.241730616162738,0.357073604642638
"204",2175,0.143216768005674,0.122407301975458,0.135665413981012,0.241985917409962,0.356724598627895
"205",2176,0.143094927764297,0.122422467066418,0.135863780408487,0.242241938371346,0.356376886389455
"206",2177,0.14297376126174,0.122436376527848,0.136060730468933,0.242498665381311,0.35603046636017
"207",2178,0.142853266412872,0.122449049508942,0.136256262323884,0.242756084804305,0.355685336949999
"208",2179,0.142733441127888,0.122460504940637,0.136450374348936,0.243014183036429,0.355341496546112
"209",2180,0.142614283312343,0.122470761537846,0.136643065129775,0.243272946507029,0.354998943513008
"210",2181,0.142495790867193,0.122479837801668,0.136834333458256,0.24353236168025,0.354657676192634
"211",2182,0.142377961688834,0.122487752021569,0.137024178328545,0.243792415056557,0.354317692904496
"212",2183,0.142260793669144,0.12249452227755,0.137212598933305,0.244053093174214,0.353978991945788
"213",2184,0.142144284695529,0.122500166442286,0.13739959465994,0.244314382610732,0.353641571591513
"214",2185,0.142028432650969,0.122504702183247,0.137585165086889,0.244576269984284,0.353305430094612
"215",2186,0.141913235414066,0.122508146964793,0.137769309979973,0.24483874195508,0.352970565686089
"216",2187,0.141798690859093,0.122510518050253,0.137952029288793,0.245101785226715,0.352636976575148
"217",2188,0.14168479685605,0.122511832503978,0.138133323143176,0.245365386547475,0.352304660949324
"218",2189,0.141571551270714,0.122512107193377,0.13831319184967,0.245629532711621,0.351973616974619
"219",2190,0.141458951964697,0.12251135879093,0.138491635888096,0.245894210560636,0.351643842795643
"220",2191,0.141346996795503,0.122509603776179,0.138668655908135,0.246159406984433,0.35131533653575
"221",2192,0.141235683616584,0.122506858437705,0.138844252725977,0.246425108922549,0.350988096297186
"222",2193,0.141125010277404,0.122503138875074,0.139018427321005,0.246691303365289,0.350662120161229
"223",2194,0.141014974623498,0.122498461000777,0.139191180832533,0.246957977354855,0.350337406188338
"224",2195,0.140905574496538,0.122492840542141,0.139362514556589,0.247225117986435,0.350013952418299
"225",2196,0.140796807734393,0.122486293043219,0.139532429942739,0.247492712409272,0.349691756870377
"226",2197,0.1406886721712,0.122478833866671,0.139700928590965,0.247760747827696,0.349370817543469
"227",2198,0.140581165637428,0.122470478195616,0.139868012248577,0.248029211502129,0.349051132416252
"228",2199,0.140474285959947,0.12246124103547,0.140033682807173,0.248298090750068,0.348732699447343
"229",2200,0.140368030962095,0.122451137215764,0.140197942299649,0.248567372947037,0.348415516575456
"230",2201,0.140262398463756,0.122440181391947,0.140360792897236,0.248837045527506,0.348099581719555
"231",2202,0.140157386281421,0.122428388047167,0.140522236906599,0.249107095985796,0.347784892779019
"232",2203,0.140052992228271,0.12241577149403,0.140682276766959,0.249377511876945,0.347471447633797
"233",2204,0.139949214114242,0.122402345876357,0.140840915047268,0.249648280817558,0.347159244144576
"234",2205,0.139846049746107,0.122388125170904,0.140998154443422,0.249919390486626,0.346848280152943
"235",2206,0.139743496927544,0.122373123189078,0.141153997775513,0.250190828626322,0.346538553481545
"236",2207,0.13964155345922,0.122357353578629,0.141308447985117,0.250462583042774,0.346230061934261
"237",2208,0.139540217138863,0.122340829825331,0.141461508132632,0.250734641606811,0.345922803296365
"238",2209,0.139439485761341,0.12232356525464,0.14161318139464,0.251006992254684,0.345616775334696
"239",2210,0.139339357118741,0.12230557303334,0.141763471061324,0.251279622988772,0.345311975797825
"240",2211,0.139239829000448,0.122286866171168,0.141912380533902,0.251552521878255,0.345008402416228
"241",2212,0.139140899193227,0.12226745752243,0.142059913322123,0.25182567705977,0.344706052902453
"242",2213,0.1390425654813,0.122247359787591,0.142206073041774,0.252099076738042,0.344404924951295
"243",2214,0.138944825646431,0.122226585514861,0.142350863412246,0.252372709186498,0.344105016239967
"244",2215,0.138847677468004,0.122205147101751,0.142494288254119,0.252646562747853,0.343806324428275
"245",2216,0.138751118723108,0.122183056796631,0.142636351486793,0.252920625834681,0.343508847158789
"246",2217,0.13865514718662,0.122160326700252,0.142777057126148,0.25319488692996,0.343212582057021
"247",2218,0.138559760631287,0.122136968767274,0.142916409282243,0.253469334587599,0.342917526731599
"248",2219,0.138464956827807,0.122112994807762,0.143054412157043,0.253743957432946,0.342623678774444
"249",2220,0.13837073354492,0.122088416488675,0.143191070042187,0.254018744163275,0.342331035760945
"250",2221,0.138277088549486,0.122063245335341,0.143326387316784,0.254293683548253,0.342039595250138
"251",2222,0.138184019606572,0.122037492732913,0.143460368445243,0.254568764430391,0.341749354784883
"252",2223,0.138091524479536,0.122011169927815,0.143593017975138,0.25484397572547,0.341460311892043
"253",2224,0.137999600930117,0.121984288029171,0.143724340535099,0.255119306422955,0.34117246408266
"254",2225,0.137908246718512,0.121956858010219,0.143854340832743,0.255394745586389,0.340885808852138
"255",2226,0.137817459603469,0.121928890709716,0.143983023652629,0.255670282353768,0.340600343680419
"256",2227,0.137727237342369,0.121900396833323,0.144110393854247,0.255945905937897,0.340316066032164
"257",2228,0.137637577691316,0.12187138695498,0.144236456370037,0.256221605626735,0.340032973356934
"258",2229,0.137548478405217,0.121841871518264,0.144361216203437,0.256497370783716,0.339751063089368
"259",2230,0.137459937237874,0.121811860837744,0.144484678426963,0.256773190848056,0.339470332649365
"260",2231,0.137371951942068,0.121781365100305,0.144606848180317,0.257049055335049,0.339190779442264
"261",2232,0.137284520269645,0.121750394366474,0.144727730668522,0.257324953836336,0.338912400859025
"262",2233,0.137197639971603,0.12171895857173,0.144847331160089,0.257600876020168,0.338635194276411
"263",2234,0.137111308798181,0.121687067527794,0.144965654985211,0.257876811631651,0.338359157057166
"264",2235,0.13702552449894,0.121654730923912,0.145082707533981,0.258152750492971,0.338084286550198
"265",2236,0.136940284822853,0.12162195832813,0.145198494254644,0.258428682503612,0.337810580090762
"266",2237,0.136855587518393,0.121588759188544,0.145313020651875,0.258704597640553,0.337538035000637
"267",2238,0.136771430333616,0.12155514283455,0.145426292285074,0.258980485958454,0.337266648588308
"268",2239,0.136687811016248,0.121521118478074,0.145538314766703,0.259256337589825,0.336996418149152
"269",2240,0.136604727313771,0.121486695214794,0.145649093760638,0.259532142745188,0.336727340965611
"270",2241,0.136522176973511,0.12145188202535,0.145758634980549,0.259807891713214,0.336459414307378
"271",2242,0.136440157742723,0.121416687776536,0.145866944188308,0.260083574860858,0.336192635431576
"272",2243,0.136358667368674,0.121381121222492,0.145974027192423,0.260359182633473,0.33592700158294
"273",2244,0.136277703598731,0.121345191005872,0.146079889846487,0.260634705554917,0.335662509993995
"274",2245,0.136197264180447,0.121308905659009,0.146184538047667,0.260910134227642,0.335399157885237
"275",2246,0.136117346861642,0.121272273605065,0.146287977735205,0.261185459332776,0.335136942465313
"276",2247,0.136037949390495,0.121235303159171,0.146390214888947,0.261460671630188,0.334875860931201
"277",2248,0.135959069515619,0.121198002529556,0.146491255527895,0.261735761958541,0.33461591046839
"278",2249,0.135880704986155,0.121160379818662,0.146591105708785,0.262010721235343,0.334357088251056
"279",2250,0.135802853551848,0.121122443024255,0.146689771524684,0.262285540456971,0.334099391442244
"280",2251,0.135725512963135,0.121084200040517,0.146787259103609,0.262560210698695,0.333842817194045
"281",2252,0.135648680971228,0.121045658659132,0.146883574607177,0.262834723114691,0.333587362647772
"282",2253,0.135572355328197,0.121006826570363,0.146978724229264,0.263109068938035,0.333333024934143
"283",2254,0.13549653378705,0.120967711364113,0.147072714194695,0.263383239480693,0.33307980117345
"284",2255,0.135421214101819,0.12092832053098,0.147165550757955,0.263657226133501,0.332827688475746
"285",2256,0.135346394027641,0.120888661463304,0.147257240201915,0.263931020366131,0.332576683941012
"286",2257,0.135272071320836,0.120848741456193,0.147347788836587,0.26420461372705,0.332326784659336
"287",2258,0.135198243738996,0.120808567708554,0.147437202997894,0.264477997843465,0.332077987711093
"288",2259,0.135124909041057,0.120768147324103,0.147525489046462,0.264751164421268,0.331830290167112
"289",2260,0.135052064987385,0.12072748731237,0.147612653366434,0.265024105244959,0.331583689088855
"290",2261,0.134979709339855,0.120686594589689,0.147698702364299,0.265296812177569,0.331338181528591
"291",2262,0.134907839861927,0.120645475980189,0.147783642467749,0.26556927716057,0.331093764529567
"292",2263,0.134836454318731,0.120604138216765,0.147867480124544,0.265841492213779,0.330850435126183
"293",2264,0.134765550477142,0.12056258794204,0.147950221801409,0.26611344943525,0.330608190344161
"294",2265,0.134695126105857,0.12052083170933,0.148031873982937,0.266385141001157,0.330367027200721
"295",2266,0.134625178975476,0.120478875983582,0.148112443170521,0.266656559165678,0.330126942704746
"296",2267,0.134555706858576,0.120436727142316,0.148191935881298,0.266927696260853,0.329887933856959
"297",2268,0.13448670752979,0.120394391476552,0.148270358647115,0.267198544696458,0.329649997650087
"298",2269,0.134418178765882,0.120351875191733,0.148347718013511,0.267469096959844,0.329413131069032
"299",2270,0.134350118345823,0.120309184408629,0.148424020538715,0.267739345615795,0.329177331091041
"300",2271,0.134282524050866,0.120266325164244,0.148499272792664,0.268009283306359,0.328942594685869
"301",2272,0.134215393664621,0.12022330341271,0.14857348135604,0.26827890275068,0.328708918815951
